project,pr_name,build_id,num_changed_files,num_addition,num_deletion,num_changed_line
kafka,PR-9508,28,18,467,9,476
kafka,PR-9508,29,18,467,9,476
kafka,PR-9508,30,18,467,9,476
kafka,PR-9508,31,18,467,9,476
kafka,PR-9508,32,18,467,9,476
kafka,PR-9508,33,18,467,10,477
kafka,PR-9987,2,2,79,3,82
kafka,PR-9992,1,1,15,0,15
kafka,PR-9992,3,1,21,4,25
kafka,PR-9993,1,1,1,1,2
kafka,PR-9996,2,13,351,1,352
kafka,PR-9944,4,50,2915,659,3574
kafka,PR-9744,10,31,356,88,444
kafka,PR-9998,1,5,184,0,184
kafka,PR-9906,12,2,593,642,1235
kafka,PR-9906,13,2,595,645,1240
kafka,PR-9508,34,18,467,10,477
kafka,PR-10002,1,1,44,44,88
kafka,PR-9992,4,1,23,4,27
kafka,PR-10003,1,15,83,51,134
kafka,PR-10003,2,16,112,58,170
kafka,PR-10004,1,1,1,1,2
kafka,PR-9944,5,50,2919,659,3578
kafka,PR-9978,9,9,523,261,784
kafka,PR-9992,5,1,23,4,27
kafka,PR-9978,10,9,529,261,790
kafka,PR-10005,1,10,300,33,333
kafka,PR-9992,6,1,23,4,27
kafka,PR-9944,6,50,2926,658,3584
kafka,PR-9902,2,9,321,55,376
kafka,PR-9944,7,48,2849,644,3493
kafka,PR-9944,8,48,2846,644,3490
kafka,PR-10005,2,20,850,423,1273
kafka,PR-10005,4,17,976,461,1437
kafka,PR-10003,3,15,106,50,156
kafka,PR-10008,1,6,38,53,91
kafka,PR-10008,2,6,39,53,92
kafka,PR-10009,1,5,43,37,80
kafka,PR-10011,1,1,0,42,42
kafka,PR-9906,14,2,557,605,1162
kafka,PR-9758,24,42,1214,984,2198
kafka,PR-10008,3,3,63,15,78
kafka,PR-9992,7,1,23,4,27
kafka,PR-10008,4,7,117,32,149
kafka,PR-10008,5,7,103,32,135
kafka,PR-9986,5,24,1519,112,1631
kafka,PR-10018,1,7,805,1,806
kafka,PR-10019,1,5,160,54,214
kafka,PR-9978,12,9,499,234,733
kafka,PR-9996,3,16,444,1,445
kafka,PR-9508,35,18,467,10,477
kafka,PR-9996,4,17,554,23,577
kafka,PR-9641,16,23,1054,1411,2465
kafka,PR-9758,25,42,1211,981,2192
kafka,PR-10009,2,5,43,37,80
kafka,PR-9107,16,20,1103,72,1175
kafka,PR-9107,17,20,1097,72,1169
kafka,PR-10003,5,15,119,55,174
kafka,PR-9996,5,17,475,13,488
kafka,PR-10024,1,1,4,2,6
kafka,PR-9996,6,17,478,13,491
kafka,PR-10025,1,16,175,111,286
kafka,PR-10026,1,7,250,93,343
kafka,PR-10003,7,15,118,57,175
kafka,PR-9996,7,17,445,13,458
kafka,PR-10003,8,15,118,57,175
kafka,PR-10027,1,2,37,2,39
kafka,PR-10029,1,2,32,1,33
kafka,PR-10019,2,3,130,44,174
kafka,PR-10009,3,5,45,37,82
kafka,PR-10009,4,5,45,37,82
kafka,PR-9996,8,18,585,13,598
kafka,PR-9798,1,1,14,1,15
kafka,PR-10003,10,15,118,57,175
kafka,PR-9996,9,17,516,13,529
kafka,PR-10029,2,2,32,1,33
kafka,PR-10027,2,2,37,2,39
kafka,PR-10026,2,7,250,93,343
kafka,PR-10024,2,1,4,2,6
kafka,PR-10019,3,3,130,44,174
kafka,PR-10011,2,1,0,42,42
kafka,PR-10009,5,5,45,37,82
kafka,PR-10008,6,7,103,32,135
kafka,PR-10005,5,17,976,461,1437
kafka,PR-10004,2,1,1,1,2
kafka,PR-10002,2,1,44,44,88
kafka,PR-9998,2,5,184,0,184
kafka,PR-9993,2,1,1,1,2
kafka,PR-9992,8,1,23,4,27
kafka,PR-9987,3,2,79,3,82
kafka,PR-9986,6,24,1519,112,1631
kafka,PR-9982,4,1,1,2,3
kafka,PR-9978,13,9,499,234,733
kafka,PR-9973,2,1,1,1,2
kafka,PR-9954,4,10,273,109,382
kafka,PR-9950,3,2,44,1,45
kafka,PR-9929,1,1,15,3,18
kafka,PR-9920,2,4,26,1,27
kafka,PR-9915,4,16,515,146,661
kafka,PR-9906,15,2,557,605,1162
kafka,PR-9902,3,9,321,55,376
kafka,PR-9872,2,1,18,0,18
kafka,PR-9865,2,1,22,0,22
kafka,PR-9864,2,1,9,4,13
kafka,PR-9861,2,3,5,5,10
kafka,PR-9851,4,3,18,39,57
kafka,PR-9825,2,1,9,3,12
kafka,PR-9809,6,5,73,19,92
kafka,PR-10034,3,2,2,2,4
kafka,PR-10036,1,1,1,1,2
kafka,PR-10024,4,2,30,7,37
kafka,PR-10009,6,5,45,37,82
kafka,PR-9996,11,17,509,13,522
kafka,PR-9998,3,5,184,0,184
kafka,PR-9508,37,18,467,10,477
kafka,PR-10008,7,11,56,68,124
kafka,PR-10009,7,5,45,37,82
kafka,PR-10008,8,11,67,75,142
kafka,PR-10037,1,1,0,1,1
kafka,PR-10024,5,2,30,7,37
kafka,PR-10038,1,1,0,53,53
kafka,PR-9992,9,1,23,4,27
kafka,PR-10008,9,11,68,76,144
kafka,PR-10028,3,16,56,128,184
kafka,PR-10032,3,5,192,24,216
kafka,PR-10040,1,2,4,3,7
kafka,PR-9107,19,20,1097,72,1169
kafka,PR-10018,4,7,799,1,800
kafka,PR-10019,4,4,159,48,207
kafka,PR-10018,5,7,795,1,796
kafka,PR-10018,6,7,795,1,796
kafka,PR-9998,5,13,230,39,269
kafka,PR-9998,6,13,234,39,273
kafka,PR-10005,8,15,588,244,832
kafka,PR-10040,2,4,10,10,20
kafka,PR-9998,7,13,258,39,297
kafka,PR-9998,8,13,257,39,296
kafka,PR-9987,4,2,79,3,82
kafka,PR-10008,10,11,68,76,144
kafka,PR-10044,1,2,3,3,6
kafka,PR-10046,1,1,13,8,21
kafka,PR-10046,2,1,13,8,21
kafka,PR-9997,3,8,328,63,391
kafka,PR-10019,5,4,162,51,213
kafka,PR-10047,1,6,268,4,272
kafka,PR-10048,1,2,8,9,17
kafka,PR-10033,2,1,2,3,5
kafka,PR-10049,1,7,239,302,541
kafka,PR-10005,10,24,702,291,993
kafka,PR-10050,1,1,14,9,23
kafka,PR-10008,11,11,68,76,144
kafka,PR-10019,6,4,162,51,213
kafka,PR-9867,6,50,983,1637,2620
kafka,PR-9902,4,10,400,69,469
kafka,PR-10005,11,29,724,337,1061
kafka,PR-10005,12,29,728,340,1068
kafka,PR-10005,13,29,736,357,1093
kafka,PR-10053,3,41,238,240,478
kafka,PR-9726,3,6,111,0,111
kafka,PR-10053,4,41,233,240,473
kafka,PR-10054,1,1,13,3,16
kafka,PR-10005,14,29,736,357,1093
kafka,PR-10055,2,8,168,34,202
kafka,PR-10008,12,11,68,75,143
kafka,PR-10059,1,3,65,42,107
kafka,PR-9726,4,6,112,0,112
kafka,PR-10045,3,7,419,72,491
kafka,PR-10039,5,10,65,63,128
kafka,PR-10039,6,10,67,65,132
kafka,PR-10061,1,10,396,66,462
kafka,PR-10062,3,2,39,0,39
kafka,PR-10060,2,9,412,179,591
kafka,PR-9726,5,6,112,0,112
kafka,PR-9579,33,21,1070,228,1298
kafka,PR-10046,3,1,13,8,21
kafka,PR-10000,6,10,223,169,392
kafka,PR-10060,3,9,414,179,593
kafka,PR-10048,5,2,8,9,17
kafka,PR-10067,1,10,398,63,461
kafka,PR-10061,2,10,396,66,462
kafka,PR-10002,3,1,231,231,462
kafka,PR-10051,4,1,5,0,5
kafka,PR-10068,1,2,5,5,10
kafka,PR-10068,2,7,13,13,26
kafka,PR-10061,3,10,396,66,462
kafka,PR-10062,4,2,39,0,39
kafka,PR-10068,3,2,5,5,10
kafka,PR-10068,4,2,5,5,10
kafka,PR-10069,1,4,635,99,734
kafka,PR-9986,8,25,1690,112,1802
kafka,PR-10049,3,19,583,88,671
kafka,PR-10045,4,5,343,67,410
kafka,PR-10045,5,5,341,68,409
kafka,PR-10049,4,19,584,90,674
kafka,PR-9986,9,25,1693,112,1805
kafka,PR-10039,7,10,67,65,132
kafka,PR-10069,2,5,679,100,779
kafka,PR-10072,1,7,104,134,238
kafka,PR-9579,38,22,1153,234,1387
kafka,PR-10069,3,5,674,99,773
kafka,PR-9579,39,22,1152,234,1386
kafka,PR-10073,1,2,20,1,21
kafka,PR-10074,1,2,5,3,8
kafka,PR-9579,40,22,1152,234,1386
kafka,PR-9579,41,32,1323,457,1780
kafka,PR-10002,4,1,234,234,468
kafka,PR-9579,42,32,1324,457,1781
kafka,PR-9579,44,32,1324,457,1781
kafka,PR-10069,4,5,667,102,769
kafka,PR-9579,45,32,1334,467,1801
kafka,PR-10069,5,5,667,102,769
kafka,PR-9210,5,7,573,250,823
kafka,PR-9744,12,24,332,57,389
kafka,PR-9744,13,24,332,57,389
kafka,PR-9744,14,24,319,44,363
kafka,PR-10054,2,1,13,3,16
kafka,PR-10069,7,7,842,103,945
kafka,PR-10054,3,1,13,3,16
kafka,PR-10077,1,3,102,27,129
kafka,PR-10073,2,2,45,1,46
kafka,PR-10078,1,8,27,33,60
kafka,PR-10039,8,19,240,248,488
kafka,PR-10039,9,19,245,242,487
kafka,PR-10039,10,19,245,242,487
kafka,PR-10080,1,7,18,16,34
kafka,PR-9906,16,2,557,605,1162
kafka,PR-9906,17,2,554,604,1158
kafka,PR-10079,5,16,49,39,88
kafka,PR-10079,6,16,49,39,88
kafka,PR-10081,1,1,1,1,2
kafka,PR-10078,2,8,27,33,60
kafka,PR-10082,1,5,27,24,51
kafka,PR-10012,6,3,22,13,35
kafka,PR-9990,3,2,23,2,25
kafka,PR-10041,5,13,59,36,95
kafka,PR-10069,8,8,909,109,1018
kafka,PR-9780,8,14,810,64,874
kafka,PR-10083,1,1,0,3,3
kafka,PR-9906,19,2,555,605,1160
kafka,PR-9865,3,1,8,0,8
kafka,PR-10047,2,6,268,4,272
kafka,PR-10043,3,4,445,3,448
kafka,PR-10069,9,8,990,109,1099
kafka,PR-10069,10,8,1005,109,1114
kafka,PR-9986,10,25,1691,111,1802
kafka,PR-10041,6,13,64,54,118
kafka,PR-10085,1,13,475,75,550
kafka,PR-10086,1,1,5,3,8
kafka,PR-9780,10,14,808,64,872
kafka,PR-10035,2,1,4,4,8
kafka,PR-10080,2,7,18,16,34
kafka,PR-9780,11,14,808,64,872
kafka,PR-9986,11,25,1690,111,1801
kafka,PR-10087,1,1,3,3,6
kafka,PR-10088,1,1,4,4,8
kafka,PR-10088,2,2,4,58,62
kafka,PR-10087,2,2,3,57,60
kafka,PR-10041,7,13,70,54,124
kafka,PR-10089,1,2,60,1,61
kafka,PR-10064,2,10,398,63,461
kafka,PR-10065,2,10,398,63,461
kafka,PR-10069,11,6,983,103,1086
kafka,PR-10092,1,2,15,0,15
kafka,PR-10092,2,2,15,0,15
kafka,PR-10093,1,8,930,64,994
kafka,PR-10095,1,4,690,1,691
kafka,PR-10096,1,7,122,68,190
kafka,PR-9744,15,24,316,44,360
kafka,PR-8656,6,1,5,1,6
kafka,PR-10097,1,2,9,6,15
kafka,PR-10097,2,2,9,6,15
kafka,PR-10093,2,8,930,64,994
kafka,PR-9430,14,7,792,96,888
kafka,PR-10074,2,3,26,5,31
kafka,PR-10098,1,2,9,1,10
kafka,PR-10099,1,1,1,1,2
kafka,PR-10069,12,6,961,107,1068
kafka,PR-10041,8,13,70,54,124
kafka,PR-10100,1,13,70,54,124
kafka,PR-10095,2,4,714,1,715
kafka,PR-10091,4,2,18,4,22
kafka,PR-10084,3,20,148,145,293
kafka,PR-10101,2,3,923,0,923
kafka,PR-10102,1,2,120,2,122
kafka,PR-10084,4,20,151,145,296
kafka,PR-10085,2,14,524,76,600
kafka,PR-10102,2,2,117,2,119
kafka,PR-10103,1,2,113,10,123
kafka,PR-10104,1,2,113,11,124
kafka,PR-10085,3,14,549,89,638
kafka,PR-10094,4,45,4555,3,4558
kafka,PR-10106,1,8,952,0,952
kafka,PR-10090,2,11,1371,0,1371
kafka,PR-10090,3,11,1371,0,1371
kafka,PR-10106,2,16,1721,0,1721
kafka,PR-10102,3,2,118,3,121
kafka,PR-10097,3,3,15,9,24
kafka,PR-10107,1,1,15,6,21
kafka,PR-10063,2,6,284,101,385
kafka,PR-10099,2,7,7,13,20
kafka,PR-10099,3,8,7,14,21
kafka,PR-10077,2,3,102,27,129
kafka,PR-10024,6,2,30,7,37
kafka,PR-9430,15,7,792,96,888
kafka,PR-10109,2,10,398,63,461
kafka,PR-10108,4,10,398,63,461
kafka,PR-9930,3,1,1,1,2
kafka,PR-10106,3,16,1729,0,1729
kafka,PR-10107,2,1,14,5,19
kafka,PR-10111,1,7,269,0,269
kafka,PR-10111,2,7,269,0,269
kafka,PR-10107,3,1,14,5,19
kafka,PR-10112,1,3,256,14,270
kafka,PR-10113,1,29,979,103,1082
kafka,PR-10113,2,27,963,95,1058
kafka,PR-10112,2,3,153,14,167
kafka,PR-10115,1,1,1,1,2
kafka,PR-10114,3,3,114,18,132
kafka,PR-10113,3,27,950,95,1045
kafka,PR-10097,4,3,15,9,24
kafka,PR-10117,1,1,11,11,22
kafka,PR-10118,1,1,1,1,2
kafka,PR-10119,1,24,227,956,1183
kafka,PR-10119,2,24,227,956,1183
kafka,PR-10120,1,2,3,3,6
kafka,PR-10113,4,26,847,77,924
kafka,PR-10082,2,5,27,24,51
kafka,PR-10082,3,11,37,34,71
kafka,PR-10121,1,6,0,394,394
kafka,PR-10119,3,24,227,956,1183
kafka,PR-10122,1,1,1,1,2
kafka,PR-9798,3,1,14,1,15
kafka,PR-9758,27,42,1219,989,2208
kafka,PR-9758,28,42,1218,989,2207
kafka,PR-10113,5,26,846,77,923
kafka,PR-10119,4,24,227,956,1183
kafka,PR-10110,2,2,28,3,31
kafka,PR-10110,3,2,28,3,31
kafka,PR-10123,1,9,149,77,226
kafka,PR-10123,2,31,174,102,276
kafka,PR-10123,3,31,172,95,267
kafka,PR-10123,4,31,171,95,266
kafka,PR-10123,5,31,171,95,266
kafka,PR-9229,5,28,501,320,821
kafka,PR-10113,7,28,872,83,955
kafka,PR-10125,1,1,8,4,12
kafka,PR-10127,2,1,0,10,10
kafka,PR-10113,8,32,977,95,1072
kafka,PR-10113,9,32,1047,106,1153
kafka,PR-10063,3,6,365,109,474
kafka,PR-10063,4,6,360,114,474
kafka,PR-10113,11,35,1065,109,1174
kafka,PR-10128,1,2,7,32,39
kafka,PR-10130,1,1,1,1,2
kafka,PR-10113,12,35,1065,109,1174
kafka,PR-10082,4,11,37,34,71
kafka,PR-10082,5,11,39,36,75
kafka,PR-10024,7,2,30,7,37
kafka,PR-10132,1,1,19,12,31
kafka,PR-10085,4,15,613,97,710
kafka,PR-10113,13,35,972,94,1066
kafka,PR-10133,1,2,5,1,6
kafka,PR-10113,15,36,1112,191,1303
kafka,PR-10113,16,39,1906,201,2107
kafka,PR-10134,1,1,1,1,2
kafka,PR-9670,5,3,10,9,19
kafka,PR-10136,1,2,2,0,2
kafka,PR-10137,1,23,167,543,710
kafka,PR-9758,29,42,1218,988,2206
kafka,PR-10139,1,2,4,4,8
kafka,PR-10136,2,2,2,0,2
kafka,PR-10140,1,10,15,176,191
kafka,PR-10124,5,23,53,45,98
kafka,PR-10125,2,1,8,4,12
kafka,PR-10113,17,39,1906,201,2107
kafka,PR-10138,3,10,171,82,253
kafka,PR-10070,7,51,6796,23,6819
kafka,PR-10143,1,2,104,49,153
kafka,PR-10138,6,10,178,82,260
kafka,PR-10143,2,5,129,30,159
kafka,PR-10144,1,1,1,1,2
kafka,PR-10091,5,2,18,4,22
kafka,PR-10138,7,10,190,82,272
kafka,PR-10105,25,91,8779,224,9003
kafka,PR-10024,8,2,30,7,37
kafka,PR-9758,30,42,1218,988,2206
kafka,PR-10113,20,39,1908,202,2110
kafka,PR-10072,2,12,141,185,326
kafka,PR-10151,1,1,1,1,2
kafka,PR-10155,1,3,10,2,12
kafka,PR-10149,1,1,1,1,2
kafka,PR-10148,1,1,2,2,4
kafka,PR-10158,1,4,147,42,189
kafka,PR-9950,4,2,32,1,33
kafka,PR-10152,1,2,47,8,55
kafka,PR-10112,3,3,153,14,167
kafka,PR-10153,1,3,51,6,57
kafka,PR-10143,3,5,134,30,164
kafka,PR-10105,26,70,7033,112,7145
kafka,PR-10143,4,5,129,30,159
kafka,PR-10143,5,5,129,30,159
kafka,PR-10143,6,5,129,30,159
kafka,PR-10145,2,1,1,1,2
kafka,PR-10052,4,2,168,1,169
kafka,PR-9235,4,2,12,2,14
kafka,PR-9631,3,1,11,10,21
kafka,PR-10163,2,3,373,114,487
kafka,PR-10105,27,89,7319,277,7596
kafka,PR-10070,10,55,6868,36,6904
kafka,PR-10105,28,91,7384,287,7671
kafka,PR-10145,4,1,1,1,2
kafka,PR-10024,9,2,30,7,37
kafka,PR-9235,5,2,16,4,20
kafka,PR-9590,11,14,384,65,449
kafka,PR-10105,30,44,516,250,766
kafka,PR-10105,31,43,515,249,764
kafka,PR-9758,32,43,1218,989,2207
kafka,PR-10140,2,10,15,176,191
kafka,PR-10164,1,1,0,25,25
kafka,PR-10165,1,1,4,4,8
kafka,PR-10166,1,1,1,1,2
kafka,PR-10168,1,1,0,1,1
kafka,PR-10170,1,2,81,15,96
kafka,PR-10157,4,10,247,45,292
kafka,PR-10024,10,2,30,7,37
kafka,PR-10171,1,3,21,21,42
kafka,PR-10172,1,1,27,3,30
kafka,PR-10024,11,2,29,7,36
kafka,PR-10024,12,2,29,7,36
kafka,PR-10173,1,12,1326,0,1326
kafka,PR-10174,1,2,25,14,39
kafka,PR-10175,1,43,507,246,753
kafka,PR-10177,1,1,1,1,2
kafka,PR-10157,5,10,247,45,292
kafka,PR-10137,2,23,167,543,710
kafka,PR-10175,2,47,530,258,788
kafka,PR-10105,32,47,538,261,799
kafka,PR-10105,33,47,538,261,799
kafka,PR-10175,3,47,530,258,788
kafka,PR-10178,1,3,0,3,3
kafka,PR-9912,9,13,413,476,889
kafka,PR-10179,1,2,6,6,12
kafka,PR-10180,1,3,24,1,25
kafka,PR-10181,1,2,72,72,144
kafka,PR-10181,2,2,5,5,10
kafka,PR-10169,3,4,4,4,8
kafka,PR-9958,3,6,609,435,1044
kafka,PR-9912,10,13,449,512,961
kafka,PR-10182,1,1,0,8,8
kafka,PR-9912,11,13,449,512,961
kafka,PR-9958,4,6,609,435,1044
kafka,PR-10185,1,1,70,37,107
kafka,PR-10187,1,1,5,0,5
kafka,PR-10179,2,2,11,6,17
kafka,PR-10170,2,2,100,15,115
kafka,PR-10172,2,1,27,3,30
kafka,PR-10188,1,1,1,1,2
kafka,PR-9950,6,2,34,1,35
kafka,PR-9758,33,43,1218,989,2207
kafka,PR-10191,2,2,7,8,15
kafka,PR-9992,10,1,23,4,27
kafka,PR-10191,3,2,7,8,15
kafka,PR-9758,34,45,1175,1014,2189
kafka,PR-9758,35,45,1175,1014,2189
kafka,PR-10193,1,1,1,1,2
kafka,PR-10170,3,2,100,15,115
kafka,PR-10137,3,23,203,571,774
kafka,PR-10195,1,1,9,9,18
kafka,PR-10186,2,8,13,13,26
kafka,PR-10197,1,2,25,17,42
kafka,PR-10183,5,20,661,25,686
kafka,PR-10198,1,1,1,1,2
kafka,PR-10167,3,1,8,1,9
kafka,PR-10173,2,12,1326,0,1326
kafka,PR-10200,1,9,479,86,565
kafka,PR-10183,6,20,661,25,686
kafka,PR-10170,4,2,99,15,114
kafka,PR-10171,2,3,21,21,42
kafka,PR-10140,3,10,15,176,191
kafka,PR-9847,6,5,137,13,150
kafka,PR-10201,1,1,1,1,2
kafka,PR-9972,14,9,109,88,197
kafka,PR-9826,4,1,25,5,30
kafka,PR-9441,8,6,109,36,145
kafka,PR-10202,1,1,1,1,2
kafka,PR-10202,2,1,1,1,2
kafka,PR-10204,1,1,1,1,2
kafka,PR-10183,7,20,669,29,698
kafka,PR-10059,2,3,65,42,107
kafka,PR-10051,5,1,5,0,5
kafka,PR-10199,3,8,133,52,185
kafka,PR-10199,4,6,111,30,141
kafka,PR-9851,5,3,18,36,54
kafka,PR-9851,6,3,19,37,56
kafka,PR-10206,1,18,550,32,582
kafka,PR-10203,2,2,390,391,781
kafka,PR-10203,3,2,394,395,789
kafka,PR-10206,2,20,555,32,587
kafka,PR-10206,3,20,549,32,581
kafka,PR-10052,5,2,170,1,171
kafka,PR-10052,6,2,170,1,171
kafka,PR-10162,6,1,16,4,20
kafka,PR-10059,3,5,71,48,119
kafka,PR-8259,3,4,477,10,487
kafka,PR-9717,9,1,440,0,440
kafka,PR-10207,1,1,2,1,3
kafka,PR-10203,4,6,411,397,808
kafka,PR-9847,7,7,141,14,155
kafka,PR-10199,5,8,117,30,147
kafka,PR-10203,5,6,411,397,808
kafka,PR-9758,37,45,1175,1014,2189
kafka,PR-8812,2,2,31,14,45
kafka,PR-10210,1,1,44,43,87
kafka,PR-8812,3,2,34,14,48
kafka,PR-10210,2,1,3,2,5
kafka,PR-10205,2,1,14,16,30
kafka,PR-9958,5,6,609,435,1044
kafka,PR-10199,6,11,232,54,286
kafka,PR-10112,4,3,154,15,169
kafka,PR-8812,5,3,39,15,54
kafka,PR-10059,4,7,62,57,119
kafka,PR-10179,3,3,12,7,19
kafka,PR-10194,3,27,67,132,199
kafka,PR-10199,7,11,231,55,286
kafka,PR-10194,4,28,68,134,202
kafka,PR-10206,4,20,549,32,581
kafka,PR-10194,5,27,67,133,200
kafka,PR-10194,6,28,68,134,202
kafka,PR-10211,6,8,79,60,139
kafka,PR-10213,1,1,3,1,4
kafka,PR-10213,2,1,5,3,8
kafka,PR-10214,1,1,1,1,2
kafka,PR-10162,7,1,16,4,20
kafka,PR-10215,2,2,34,12,46
kafka,PR-9758,38,45,1175,1014,2189
kafka,PR-10216,1,2,24,1,25
kafka,PR-10212,2,2,142,32,174
kafka,PR-10217,4,2,92,28,120
kafka,PR-10217,5,2,94,28,122
kafka,PR-10217,6,2,94,28,122
kafka,PR-9950,8,2,27,1,28
kafka,PR-10203,6,6,411,397,808
kafka,PR-10199,8,11,305,45,350
kafka,PR-10203,7,7,423,398,821
kafka,PR-10199,9,10,272,44,316
kafka,PR-10219,1,2,122,36,158
kafka,PR-10014,6,3,112,7,119
kafka,PR-10016,7,12,93,25,118
kafka,PR-10203,8,7,423,398,821
kafka,PR-10199,10,10,273,47,320
kafka,PR-10016,8,12,95,25,120
kafka,PR-10016,9,12,95,25,120
kafka,PR-10016,10,12,98,24,122
kafka,PR-10217,7,2,94,28,122
kafka,PR-10217,8,2,92,29,121
kafka,PR-10214,3,1,1,1,2
kafka,PR-10212,5,2,132,26,158
kafka,PR-8812,6,3,39,15,54
kafka,PR-10222,1,1,0,1,1
kafka,PR-10223,1,3,181,16,197
kafka,PR-10199,11,10,293,47,340
kafka,PR-10216,2,2,24,1,25
kafka,PR-10016,11,12,98,24,122
kafka,PR-10199,13,10,293,47,340
kafka,PR-10224,1,1,2,1,3
kafka,PR-10199,14,10,293,47,340
kafka,PR-10225,1,1,2,2,4
kafka,PR-10220,2,11,1175,8,1183
kafka,PR-10226,1,4,26,15,41
kafka,PR-10185,2,1,68,37,105
kafka,PR-10220,3,15,1389,14,1403
kafka,PR-10076,9,26,572,131,703
kafka,PR-10203,9,7,423,398,821
kafka,PR-10203,10,7,428,398,826
kafka,PR-9758,39,45,1175,1014,2189
kafka,PR-10203,11,7,430,398,828
kafka,PR-9758,40,45,1179,1014,2193
kafka,PR-10230,1,1,2,0,2
kafka,PR-9758,41,45,1009,1024,2033
kafka,PR-10231,1,1,2,5,7
kafka,PR-10141,3,2,46,15,61
kafka,PR-9758,42,45,1009,1024,2033
kafka,PR-10141,4,2,46,15,61
kafka,PR-10229,2,4,4,4,8
kafka,PR-10202,3,1,1,1,2
kafka,PR-10234,1,8,49,57,106
kafka,PR-10235,1,1,1,1,2
kafka,PR-10224,2,2,3,3,6
kafka,PR-10236,1,1,13,5,18
kafka,PR-10237,1,1,2,1,3
kafka,PR-10238,1,12,98,24,122
kafka,PR-10231,2,1,2,5,7
kafka,PR-10205,3,1,20,22,42
kafka,PR-10239,2,2,546,211,757
kafka,PR-10206,5,20,589,33,622
kafka,PR-10206,6,20,590,33,623
kafka,PR-10238,2,12,98,24,122
kafka,PR-10228,2,1,3,2,5
kafka,PR-10223,2,4,232,99,331
kafka,PR-10240,1,2,32,6,38
kafka,PR-9758,43,45,1009,1024,2033
kafka,PR-10215,4,2,55,15,70
kafka,PR-9758,44,45,1050,1031,2081
kafka,PR-10193,2,1,2,2,4
kafka,PR-10216,3,2,24,1,25
kafka,PR-10241,1,1,5,0,5
kafka,PR-10241,2,1,5,0,5
kafka,PR-10242,1,1,1,1,2
kafka,PR-10173,9,12,1394,0,1394
kafka,PR-10245,1,1,1,1,2
kafka,PR-10241,3,1,5,0,5
kafka,PR-10234,2,8,49,57,106
kafka,PR-10246,1,6,67,0,67
kafka,PR-10247,1,1,1,1,2
kafka,PR-10163,3,3,373,114,487
kafka,PR-10163,4,3,373,114,487
kafka,PR-10246,2,6,67,0,67
kafka,PR-10247,2,1,1,1,2
kafka,PR-10206,7,20,579,33,612
kafka,PR-10223,3,4,233,99,332
kafka,PR-9758,46,45,1054,1036,2090
kafka,PR-10211,7,8,79,60,139
kafka,PR-9758,47,45,1104,1048,2152
kafka,PR-10246,3,6,67,0,67
kafka,PR-10206,8,20,588,33,621
kafka,PR-10220,4,16,1408,20,1428
kafka,PR-10248,1,2,4,4,8
kafka,PR-10211,8,8,127,60,187
kafka,PR-9590,13,14,397,63,460
kafka,PR-10218,7,17,2233,0,2233
kafka,PR-10211,9,8,123,60,183
kafka,PR-10211,10,8,132,60,192
kafka,PR-10206,9,20,587,33,620
kafka,PR-10237,2,1,2,1,3
kafka,PR-10211,11,9,136,60,196
kafka,PR-10211,12,10,138,62,200
kafka,PR-10249,1,1,0,5,5
kafka,PR-10203,13,7,435,397,832
kafka,PR-10215,5,3,62,22,84
kafka,PR-10250,1,1,2,2,4
kafka,PR-10251,2,1,32,2,34
kafka,PR-10248,2,2,6,6,12
kafka,PR-10251,4,1,38,3,41
kafka,PR-10251,5,1,38,3,41
kafka,PR-10251,6,2,39,4,43
kafka,PR-10031,9,19,427,310,737
kafka,PR-10234,3,8,48,57,105
kafka,PR-10189,2,1,1,1,2
kafka,PR-10234,4,8,79,63,142
kafka,PR-10207,2,2,4,2,6
kafka,PR-10078,3,8,27,33,60
kafka,PR-10078,4,26,66,72,138
kafka,PR-10078,5,27,79,86,165
kafka,PR-10246,4,6,67,0,67
kafka,PR-10173,11,13,1398,0,1398
kafka,PR-10203,14,7,449,421,870
kafka,PR-10203,15,7,449,421,870
kafka,PR-9950,9,2,30,3,33
kafka,PR-10253,1,13,234,62,296
kafka,PR-10211,13,10,140,62,202
kafka,PR-10240,2,3,106,48,154
kafka,PR-10203,16,9,451,423,874
kafka,PR-10252,2,9,431,82,513
kafka,PR-9992,11,1,23,4,27
kafka,PR-10211,14,10,181,71,252
kafka,PR-10220,5,16,1408,20,1428
